Farmer ID,CropArea_Ha,YearName,MonthNumber,WeekNumber,QuantityKg
17208,0.2998,2021,9,38,41.2
1535,0.6537,2019,8,35,47.9
478,3.5,2020,10,44,1303.2
15665,1,2021,1,3,67.5
2394,0.1425,2019,9,38,61.7
15594,0.1369,2019,9,38,3.9
2822,6.1912,2022,1,5,21.9
15626,0.1846,2023,1,4,66.2
2805,0.8097,2020,11,47,138
943,3,2020,7,30,6.6
1945,0.08,2023,8,33,20.9
17333,0.7306,2020,10,44,11.4
853,0.5341,2020,4,15,56.9
17066,0.3,2020,4,16,8
1110,0.5937,2020,2,8,98.2
2175,0.7628,2020,10,44,171
16953,0.4149,2020,10,40,23.8
2625,1.3228,2020,5,20,220.5
1932,0.1214,2023,3,10,16.5
2119,0.199,2020,5,18,19.8
1277,0.2333,2020,3,12,81.3
1708,0.3326,2021,9,39,270.1
766,1.0117,2022,4,15,29.4
812,0.907,2021,7,27,32.5
2784,0.1017,2023,7,28,42.1
1754,0.0622,2020,12,51,6.1
15534,0.0817,2021,6,25,19.6
15065,0.2327,2019,7,28,102.4
716,0.0553,2023,4,14,21.8
2173,1.1508,2019,1,3,78.3
1871,0.1753,2021,2,7,65.2
2556,0.5753,2020,9,38,98.3
764,0.1345,2019,10,42,510.6
1912,0.4471,2022,4,17,115.9
951,0.9085,2023,10,42,242.4
1892,0.694,2023,6,24,77.1
888,2.0723,2020,11,45,127.4
2165,0.1919,2019,9,38,62.9
1142,0.3061,2022,1,4,22.3
15535,0.245,2020,5,22,172
899,0.0472,2021,12,49,12
17213,0.2368,2020,12,52,22.5
17145,0.872,2023,5,21,9.3
925,0.2407,2021,1,3,202.6
17373,0.1576,2022,8,33,57
17881,0.1456,2020,6,26,136.8
2342,0.6624,2020,11,48,24.9
2119,0.199,2019,10,43,317.2
17287,0.1943,2020,12,51,48.1
754,0.8196,2022,2,10,25.6
1362,2.55,2019,6,24,171.7
772,0.2945,2019,9,38,111.2
17348,0.6325,2020,9,37,161.1
1271,1.2119,2020,10,44,331.3
584,0.3943,2022,5,20,182.6
2362,0.4931,2023,9,37,209.8
514,0.8928,2020,6,25,2504
2816,2.7164,2019,7,29,183.1
1234,0.7008,2021,2,9,161
1808,1.1716,2021,4,15,119.4
1061,0.3,2022,12,49,87.2
15616,0.2637,2020,11,47,12.4
2186,0.5,2019,6,26,14.4
1154,0.1494,2021,8,34,45.2
17235,0.4771,2019,9,39,23.8
613,0.089,2022,11,49,60.3
682,0.5504,2023,10,44,24.4
17251,0.5,2022,4,16,24.6
2455,0.4369,2023,11,44,26
2592,0.5472,2020,5,19,126.7
716,0.0553,2023,8,33,58.7
2323,1.5576,2020,5,21,349.4
17128,0.1036,2019,10,41,6.9
17209,0.8173,2021,4,18,16
2793,0.6942,2021,4,17,43.1
1381,0.1538,2019,12,51,22.4
2210,1.7693,2023,5,22,282.3
1934,0.2106,2020,7,31,43.6
2547,0.5965,2019,7,31,223.2
938,9.3788,2021,6,26,1906.4
17428,0.2239,2022,8,34,9.1
1424,0.4067,2019,2,9,38.6
967,0.2297,2023,5,22,11.1
2464,0.1528,2023,5,20,69.8
848,0.7272,2022,9,39,144.1
2625,1.3228,2021,10,41,249.5
17405,0.3473,2021,2,6,21.6
15580,0.0568,2020,7,28,3.1
2192,0.9539,2020,9,36,11.7
17041,0.4377,2021,10,42,1.5
892,0.0849,2020,5,20,89
1164,0.1522,2020,7,27,5.3
492,2.6145,2023,10,41,131
764,0.1345,2022,1,5,87.2
852,0.531,2020,12,53,66.9
2731,0.2737,2023,6,26,112.5
15590,0.1144,2022,6,25,23.9
17079,0.157,2021,5,21,24.3
2464,0.1528,2021,5,22,110.8
1574,0.9111,2023,6,23,27.3
17229,0.0909,2021,4,15,79.9
1105,0.4761,2023,8,34,131.7
1234,0.7008,2021,3,10,120.8
2449,0.462,2019,7,28,40.1
737,2.0445,2020,7,29,675.6
995,0.1394,2023,2,7,11.6
1050,0.3942,2022,5,23,225.9
501,2.2364,2019,7,30,124.3
17189,1.5,2023,11,46,113.4
925,0.2407,2020,1,2,114.2
17852,0.8318,2020,6,23,71.8
682,0.5504,2022,5,23,137.4
15677,0.1138,2019,8,32,18.2
1865,0.2367,2021,9,40,13.5
2197,1.8823,2020,8,33,64.2
2592,0.5472,2019,9,37,98.2
15858,0.1254,2019,5,20,20.6
1183,0.444,2020,8,35,92.1
907,0.2523,2022,3,14,98
1755,2.2274,2021,3,13,252.9
704,0.2853,2020,11,47,10
487,0.9061,2023,11,44,128.8
2413,0.2117,2022,10,45,7.8
897,0.3031,2023,4,17,171.9
743,0.555,2021,10,43,8.1
2648,1.0588,2022,6,27,227.2
1929,0.1456,2023,12,52,23.1
937,0.5527,2023,7,26,18.1
2139,0.2904,2022,6,25,35.4
650,1.5111,2022,12,51,138.4
912,0.3038,2021,8,35,130.7
975,1.3515,2019,10,42,174.1
1283,0.2166,2020,2,6,23.3
1074,0.1842,2020,1,5,128.6
1915,0.7688,2023,6,22,35.3
15082,0.3573,2020,7,31,201.7
740,0.4079,2020,7,31,69.3
2428,0.3929,2020,9,39,289.6
2550,0.1545,2020,8,36,21.7
19676,3.4163,2023,4,15,56
17852,0.8318,2022,6,24,18.8
2507,0.8487,2019,1,1,26.1
2155,0.4172,2019,4,14,94.8
762,0.2014,2020,7,27,39.3
1943,0.3527,2023,4,15,48.6
2800,0.7192,2023,6,22,17.3
16410,0.2452,2021,4,15,82.2
16533,0.1756,2022,12,50,8.4
15556,0.1044,2022,5,20,30.1
1615,1.6581,2020,12,51,264.4
714,0.032,2021,5,21,47
1092,0.3,2020,4,18,31.7
2183,1.0617,2021,11,48,643
2307,0.3691,2022,11,49,67.9
944,3.0942,2023,12,52,520
2224,0.1512,2020,3,10,83.9
15704,0.2115,2021,6,27,51.8
2317,0.6784,2019,1,2,46.1
2723,0.8361,2020,3,11,512.8
2782,0.3,2019,3,13,13
744,0.1216,2021,8,32,65
2015,0.1167,2021,11,45,35.8
17230,0.415,2021,11,47,12
642,0.1205,2019,2,8,20.8
1600,0.2767,2023,1,1,192.5
764,0.1345,2019,1,5,68.9
2119,0.199,2023,12,51,364
1598,0.4897,2020,7,27,98.8
1949,0.11,2022,6,26,28.9
1230,0.5161,2023,1,1,102.5
2820,0.2426,2022,3,13,24.2
1125,1,2022,6,24,101.3
1979,0.9573,2021,5,19,176.2
574,0.3501,2023,12,52,92.3
2486,2.0014,2022,9,39,6.9
1947,0.1286,2019,1,2,36.3
1964,1.1553,2019,6,26,20.2
590,0.1784,2020,10,41,89.7
17879,0.4498,2019,9,38,34.7
17837,0.4936,2019,10,42,32.5
1533,0.2365,2023,12,51,105.5
17307,0.5,2022,6,26,60.4
769,1.2163,2023,3,11,277.7
865,0.0576,2023,1,4,42.9
16630,0.6972,2019,10,43,79.3
1238,0.3529,2021,1,2,32.6
969,0.3293,2022,8,36,6.8
1385,0.5385,2021,11,47,157.3
2751,0.2136,2021,8,35,26.8
607,2.8,2022,7,29,322.4
823,0.2,2020,3,13,126.3
1184,0.9757,2020,9,40,147
17198,0.153,2020,4,16,22.4
1896,0.5342,2020,1,5,106
503,0.5802,2020,4,16,288.3
17849,0.3661,2022,8,36,47.6
1987,0.2671,2022,12,51,71
1427,0.3653,2022,10,45,77.9
784,1.4401,2019,4,17,302.7
15686,0.0909,2023,7,27,52.8
1194,0.2297,2023,1,5,30.4
884,0.257,2020,3,11,57.2
1846,0.3393,2019,10,42,145.2
796,0.1256,2019,4,18,12.7
1929,0.1456,2022,9,40,42.8
16410,0.2452,2022,6,25,71.2
2414,0.112,2020,11,46,26.4
1259,0.7672,2020,10,44,85.8
701,0.2416,2019,10,40,22.8
1989,0.9825,2023,6,24,184.8
2671,0.7605,2023,7,27,147.6
17082,1.1406,2022,8,35,175.7
2208,0.4,2023,1,3,287.1
2168,0.7278,2022,10,41,118.4
17225,0.0271,2021,10,42,14.8
2388,0.1364,2023,3,11,19
2065,1.3158,2019,5,21,370.2
1371,0.1285,2022,5,19,79.3
15644,0.2849,2023,6,24,16.2
15569,0.0843,2023,7,27,13.5
1521,0.2323,2020,12,50,161
1374,0.8845,2023,3,13,19.6
944,3.0942,2021,5,19,228.7
2050,0.6374,2020,12,51,93.9
1142,0.3061,2020,10,44,36.2
1003,0.679,2023,4,16,49.8
2610,0.7304,2023,12,53,39
1458,0.3611,2023,11,47,58.4
573,1,2021,6,25,94.1
17190,0.0351,2022,6,26,21.5
542,0.4036,2022,10,45,128.2
575,2.3597,2021,2,6,69.9
1461,0.3313,2023,4,15,78.5
1128,0.225,2019,8,31,23.9
1789,0.0794,2023,11,48,53.6
17203,0.4395,2020,3,13,29
2756,0.3528,2021,3,13,35.8
2189,0.7094,2022,7,30,122.8
1358,0.5,2020,1,2,9
2814,0.5536,2021,9,38,48.1
2132,0.4007,2021,8,35,17.2
1343,0.7027,2021,8,32,158
17855,0.1152,2023,7,31,21.7
2600,0.4869,2019,4,15,80
1563,0.3406,2022,5,21,7.6
1799,1,2019,12,49,77.7
931,0.5644,2020,1,4,192.9
737,2.0445,2019,6,24,64.9
17071,0.8,2023,4,18,14.3
1102,0.2189,2022,12,51,55.5
1104,0.87,2020,12,53,13.9
15565,0.1074,2023,3,10,25.3
2351,0.4717,2020,3,12,48
1450,0.7928,2022,8,33,10.6
2133,0.5552,2019,12,52,126.9
17302,0.1353,2019,12,53,73.7
776,0.1627,2020,5,20,65.7
1123,0.2364,2021,9,38,15.5
1989,0.9825,2021,2,7,44.1
2138,0.2668,2020,1,3,102.7
2173,1.1508,2019,5,19,133.1
1132,0.0732,2023,4,14,173.1
594,0.0218,2021,9,37,177
1432,2.0053,2021,9,40,183.2
1242,0.5161,2023,9,36,65.3
844,0.5235,2019,12,49,114.8
631,0.1339,2019,8,33,43.5
2041,0.0966,2022,11,48,2.7
2203,0.3498,2020,2,6,46.4
592,0.7681,2022,1,3,40.9
2318,0.2448,2022,7,28,147.3
676,1.821,2022,5,21,443.8
1729,0.1972,2019,12,49,27.8
15667,0.8891,2021,5,22,79.6
17305,0.3887,2021,11,48,5
1616,0.36,2023,12,49,66.6
2452,0.4727,2023,5,18,37.2
19742,0.5013,2022,12,52,309.3
721,0.7135,2021,7,29,30.4
1610,0.6082,2020,10,43,457.2
17854,4.3234,2019,12,51,34.1
17367,0.1927,2019,10,44,27
1746,0.6658,2022,1,4,16.7
1162,0.2362,2021,9,39,66.3
2168,0.7278,2019,9,37,153.8
17855,0.1152,2019,10,40,6.9
1429,0.2224,2022,8,36,11.2
2170,0.4579,2021,6,25,190.2
16633,0.3289,2022,8,33,21.7
2425,0.174,2022,10,45,42.5
2645,0.4931,2019,11,46,84
2173,1.1508,2020,4,14,103
616,0.5,2023,6,26,14.9
995,0.1394,2022,7,30,34.1
1322,0.2909,2022,10,45,31.6
920,1.6542,2020,4,14,717.5
2561,0.5136,2020,7,27,14.5
2778,0.4262,2022,9,39,210.8
941,0.1123,2020,4,17,40.4
1338,0.8265,2019,8,34,63.8
1133,3.5,2020,12,52,229
2284,0.3146,2019,5,19,329.6
2580,0.3627,2022,2,7,67.5
606,0.0976,2022,10,41,43.8
1910,0.2227,2023,4,14,121.8
1103,0.0586,2020,5,23,12.8
2145,1.9662,2023,11,48,617.3
2234,1.3,2020,6,26,14.6
584,0.3943,2021,2,9,96.2
1445,0.193,2019,6,25,102.8
17062,0.2606,2019,5,21,66.6
2086,4.4557,2021,5,19,26.4
1988,0.05,2020,1,5,33.5
2796,0.2701,2019,6,25,6.4
2583,0.6972,2023,9,37,55.7
2182,0.3562,2022,7,27,63.2
2578,0.195,2021,4,16,174.8
1130,0.7068,2019,5,22,82.3
17248,0.1078,2022,11,47,16.2
890,1.2041,2021,2,8,118
2076,0.7383,2019,2,7,26.8
1900,0.2775,2020,8,34,62.6
2825,0.1836,2019,11,47,16.6
1850,0.3455,2021,4,14,18.7
1310,0.2329,2022,12,51,93.3
17303,0.1334,2020,10,43,34
15626,0.1846,2023,10,41,13.7
515,4.385,2023,1,5,210.7
1292,0.488,2022,5,20,167.4
839,0.7705,2019,8,33,15.7
1118,2.726,2022,4,16,240.9
954,2.492,2021,6,27,341.2
17050,1.8,2022,4,15,33.3
17269,0.3749,2022,1,5,59.2
1926,0.6024,2022,1,5,32.3
1050,0.3942,2020,10,44,148.5
16631,0.6834,2020,4,14,820.4
646,2,2019,2,9,153
822,0.273,2021,12,50,43
2027,0.1257,2022,10,44,24.1
858,0.9663,2020,2,9,51.5
2176,1.0724,2019,12,52,83.1
15625,0.3884,2022,11,47,49.4
2791,0.5679,2020,7,31,817.2
2041,0.0966,2023,8,33,4.6
17880,0.0781,2020,10,44,437.4
15077,2.5958,2022,4,15,181.3
17865,0.5352,2021,10,43,53.6
951,0.9085,2023,2,7,86.3
1189,0.1914,2019,1,2,118.8
15560,0.2152,2022,9,39,32.4
2306,0.4655,2023,2,7,61.2
15856,0.1275,2019,1,3,39.4
1236,0.2325,2023,5,20,5
715,0.2555,2023,1,2,36.2
2244,0.237,2023,2,6,35.6
754,0.8196,2021,11,48,20.5
2431,0.5776,2023,7,29,72.3
2323,1.5576,2023,7,31,40.4
21166,0.3537,2023,11,48,110.8
16629,0.265,2021,11,45,159
15862,0.1924,2022,7,28,5.1
578,0.1877,2022,7,30,65.8
2398,1.9472,2021,4,15,87.5
606,0.0976,2021,6,23,42.9
17065,0.1,2020,12,51,115.3
15444,0.3505,2021,1,3,31
2308,0.2709,2020,6,25,32
17098,1.0752,2022,6,26,244.1
716,0.0553,2020,12,52,61.9
2126,0.3236,2023,2,6,47.8
15859,0.4482,2020,8,33,49.8
2330,0.5,2021,1,3,73.4
1562,1.1897,2022,1,2,110.5
2648,1.0588,2022,5,20,229
1478,0.6193,2023,10,43,91.2
2018,0.0863,2020,12,50,32.9
17054,0.3,2023,9,38,36.1
17107,1.1066,2020,1,5,23.3
1170,0.232,2021,12,51,64.5
1289,0.2993,2020,2,9,43.2
17323,0.6971,2021,9,38,72.9
15621,0.2542,2023,10,44,11.8
1002,0.0528,2019,12,50,162.2
1115,0.6811,2019,6,26,23.4
784,1.4401,2023,1,3,491.9
17329,0.2279,2023,6,22,81.7
1555,0.2527,2021,8,34,92
2822,6.1912,2019,3,11,1048.6
2149,0.0937,2020,9,36,26.3
934,1.1148,2020,5,21,256.1
1930,0.1705,2022,1,2,20
2698,0.4394,2020,6,25,107.1
16948,0.1469,2023,11,47,116.7
649,0.0779,2019,6,23,3.9
1700,0.3284,2022,2,10,35.7
2607,0.26,2023,10,43,99.9
663,0.7461,2019,8,34,19.5
503,0.5802,2020,10,43,259.7
2082,0.6124,2023,5,22,70.2
1094,2.1984,2020,12,51,114.6
16948,0.1469,2023,7,28,99.4
609,0.2085,2022,8,32,60.8
1808,1.1716,2019,9,36,1015.5
2578,0.195,2019,2,8,57.1
2429,0.3873,2022,10,43,196.7
740,0.4079,2022,9,36,14.3
1133,3.5,2019,9,36,566.6
912,0.3038,2023,10,40,55.2
17308,0.1262,2022,2,7,18.2
15863,0.3304,2023,9,37,74.5
1385,0.5385,2020,2,6,192.5
15652,1.4862,2021,6,23,91.5
1079,0.863,2023,9,36,104.2
1283,0.2166,2023,10,44,47
1850,0.3455,2022,7,27,26.8
2750,0.4045,2019,1,1,42.1
871,0.4356,2023,6,24,144.6
785,0.7603,2019,1,5,129
2443,0.3957,2021,5,21,63.9
2710,0.6257,2019,8,34,194.6
17093,0.2242,2021,12,50,83.9
17109,1.6155,2023,7,28,404.5
2104,1.5,2020,5,21,215.2
1721,1,2021,12,50,36.5
2164,0.4469,2023,7,27,101.4
2354,0.3607,2021,7,31,85.7
2433,0.0211,2021,7,27,19.8
662,0.6072,2023,8,32,51.2
1105,0.4761,2020,12,53,44.2
16549,1.1676,2020,1,3,125
1242,0.5161,2021,3,11,111
19259,0.0634,2020,7,29,78.9
704,0.2853,2023,7,28,87.2
1890,0.2098,2019,5,18,6.2
925,0.2407,2019,6,24,140.6
1906,0.0327,2022,12,53,14.9
1267,0.2087,2020,8,33,96.1
755,0.2934,2021,3,13,110.4
17259,0.204,2021,6,24,63.4
496,0.8056,2019,9,38,135
1000,0.1607,2020,6,23,357.2
17856,0.1054,2021,9,37,69.9
17297,0.1235,2021,1,3,53.6
15427,0.3544,2023,2,6,62.5
612,1.4821,2022,4,18,5.3
16835,0.2014,2020,5,21,22.5
574,0.3501,2022,9,39,36.2
2493,0.2424,2020,9,40,37.5
17845,0.5696,2022,2,8,115.1
17227,0.3046,2021,5,22,15
2632,0.2131,2019,7,28,22.6
1230,0.5161,2023,1,4,26.1
1138,0.3683,2021,11,49,11.9
2698,0.4394,2020,2,6,59.1
1864,0.3217,2020,1,4,233.7
1429,0.2224,2021,1,4,30.3
1124,0.4354,2021,5,19,78.8
1429,0.2224,2023,1,2,62.9
2398,1.9472,2023,8,32,245.4
2398,1.9472,2021,8,34,96
2645,0.4931,2021,1,5,87.9
1358,0.5,2023,10,41,33.1
2178,0.4398,2023,9,38,43.1
1061,0.3,2021,1,4,18
485,0.5229,2023,12,51,92.8
17205,0.5998,2021,11,46,48.8
920,1.6542,2021,10,43,320.3
1796,0.5112,2023,1,4,29.5
16549,1.1676,2022,6,26,8.2
1086,0.4953,2023,7,28,207
733,0.2277,2020,11,46,57.6
1445,0.193,2020,10,42,38
2093,1.091,2022,5,20,313.9
17213,0.2368,2021,5,22,11.3
16949,0.2708,2022,7,31,332
606,0.0976,2021,12,53,33.7
567,0.3435,2023,2,7,96.6
890,1.2041,2019,11,46,100
2145,1.9662,2020,3,11,157.5
576,0.2109,2019,6,25,83.5
634,0.1728,2023,5,20,54.9
2439,0.2235,2021,7,30,39.2
798,0.0631,2021,4,17,54.2
2112,0.5217,2022,12,51,149.1
1330,0.1788,2022,7,30,16
2726,0.1268,2020,4,17,53.3
17855,0.1152,2020,12,53,40
2131,0.3869,2023,9,37,137.3
2027,0.1257,2022,8,36,28.1
1836,2.959,2023,6,23,386.4
16629,0.265,2023,2,7,128.9
2696,0.2714,2020,9,37,131
17326,0.6322,2020,12,52,186
1478,0.6193,2023,8,32,16.8
502,0.2624,2019,6,26,301.1
16452,0.205,2023,6,24,75.2
1699,0.2311,2020,11,47,83.7
17827,0.6471,2019,9,37,13
1959,0.8794,2020,2,6,85.5
800,0.257,2022,12,53,373.3
17244,0.1667,2023,12,49,9.9
1417,6.1006,2022,12,50,1440.9
1270,0.9052,2020,5,20,126.6
890,1.2041,2023,10,43,188.4
792,0.3357,2021,3,13,47.2
1769,0.4679,2021,10,43,16.9
2556,0.5753,2023,10,41,27.7
2308,0.2709,2020,4,17,20.2
15095,0.6091,2023,7,27,107.9
873,0.1199,2019,8,33,68.4
541,0.1105,2023,8,32,334.6
774,0.1046,2022,2,7,21
2609,0.5127,2023,11,46,251.7
2783,1.1648,2020,2,8,316.7
2030,0.5882,2021,12,52,135.7
837,0.1647,2020,6,25,43.8
2138,0.2668,2023,10,41,30.7
14935,0.3653,2020,11,47,129.6
17229,0.0909,2019,9,36,71.4
1122,1.0287,2022,4,18,148.3
17250,0.7438,2023,11,46,16.8
1270,0.9052,2023,5,20,12.9
1320,0.3839,2020,11,49,58.2
2521,0.0426,2020,6,26,10.9
1143,0.1189,2020,6,24,120
744,0.1216,2022,7,27,12.5
17063,0.8,2019,1,2,10.8
17090,0.2855,2019,6,24,27.1
19742,0.5013,2022,10,44,413.8
2573,0.3736,2021,11,45,48
1853,0.6951,2021,7,27,27.5
993,0.2184,2019,6,25,12.5
480,0.1385,2023,9,36,36.2
16451,0.16,2023,6,24,28.6
518,2.194,2021,2,6,401
17041,0.4377,2021,2,7,74.1
1665,0.0489,2022,3,11,9.6
2086,4.4557,2020,1,2,126.4
2389,0.1052,2022,6,27,41.3
15095,0.6091,2020,2,6,139.4
15620,0.1157,2019,8,32,30.4
2142,0.8568,2023,11,46,22.7
1955,0.2948,2021,11,48,61.9
17078,1,2023,4,15,158.7
1525,1.8095,2022,10,41,505.7
17212,0.3837,2020,7,28,362.8
576,0.2109,2021,7,28,21
17856,0.1054,2020,6,24,96.2
15655,0.1243,2020,10,41,107.9
1105,0.4761,2021,7,29,66
2425,0.174,2022,4,15,42
831,1.0572,2023,6,23,144.4
1166,2.4562,2019,3,11,104.7
15565,0.1074,2023,11,48,17.2
1050,0.3942,2023,1,2,406.2
685,0.0574,2022,9,36,38.8
773,1.1603,2022,2,7,95.2
1816,2.1582,2021,8,36,298.1
1945,0.08,2020,8,32,73.6
1881,0.4533,2023,11,44,45.5
15694,0.0752,2019,9,36,6.4
731,2.2888,2021,11,46,813.4
2800,0.7192,2022,10,43,112.3
834,1.5,2020,4,18,13
719,0.3171,2019,12,49,111.3
15534,0.0817,2019,5,22,23.1
917,0.5565,2019,8,35,90.8
2681,4,2022,10,44,223
17209,0.8173,2023,4,16,340.1
2133,0.5552,2023,9,37,172
17096,0.5718,2023,10,40,52
1118,2.726,2019,7,31,174.5
16629,0.265,2020,8,34,92.4
18585,0.0611,2019,12,53,22.7
2395,3.5068,2023,3,9,72.5
2589,1.0182,2020,9,39,203.2
2160,1.0411,2020,12,53,841.8
15576,0.1214,2022,12,52,12.8
15028,0.7318,2023,11,45,110.4
1087,0.4938,2022,1,3,77.2
1133,3.5,2021,4,15,391.3
2203,0.3498,2022,7,27,92.5
1991,0.4693,2019,2,8,3.9
2821,0.2169,2021,1,2,26.5
15601,0.2424,2021,2,8,51.9
15859,0.4482,2022,6,24,35.6
2306,0.4655,2019,4,18,19
1443,0.4814,2022,6,23,123.8
2416,0.3514,2020,7,28,9.3
2107,0.0345,2022,8,35,12.3
2133,0.5552,2021,9,39,175.6
17090,0.2855,2023,9,39,17.5
17234,0.8992,2022,8,33,157.2
17825,0.2778,2021,11,47,281.8
1973,0.2249,2022,1,3,70.6
16449,0.3649,2020,2,7,317.4
1966,0.1239,2020,12,52,18.9
938,9.3788,2019,1,4,1277.3
15694,0.0752,2023,8,35,16.1
16630,0.6972,2019,3,12,48.8
15648,0.0408,2022,10,43,21.6
826,2.0988,2020,5,18,19.8
1087,0.4938,2022,5,22,119.4
785,0.7603,2019,10,42,258.1
2515,0.1651,2023,7,30,5.1
1881,0.4533,2023,5,19,538.9
19757,0.2901,2021,2,9,42.2
2791,0.5679,2019,12,53,32.5
2402,0.6185,2019,8,34,100.7
1841,1.0503,2023,12,52,30.8
15532,0.3876,2022,8,35,96.9
1389,0.3644,2020,4,18,13
785,0.7603,2022,2,6,27.2
953,0.9794,2023,3,10,85.2
1385,0.5385,2022,1,4,44.8
1305,0.6818,2020,6,26,242.3
2147,0.4048,2020,7,30,343.8
1379,0.421,2020,2,6,43.9
15066,6,2022,12,50,936
2237,0.8231,2019,4,17,69.3
1124,0.4354,2023,2,5,117.8
15529,0.1048,2019,11,44,11.3
17883,0.5348,2023,3,13,343.7
829,0.5377,2023,2,9,10.4
1000,0.1607,2022,1,2,122.1
19255,1.9706,2023,9,36,157.9
1750,0.4894,2023,4,15,45.3
1677,2.0943,2022,2,8,7.8
919,1.0611,2023,5,21,52.2
1805,0.1112,2020,6,23,101.5
1050,0.3942,2023,6,25,572.7
17311,0.0395,2019,8,35,15.6
2340,1.1804,2023,1,1,293.4
1721,1,2019,3,11,79.5
1982,0.9008,2020,3,13,78
1597,0.1979,2020,3,11,7.2
2194,0.0942,2021,10,44,61.4
1208,1.8052,2022,4,14,69.6
16449,0.3649,2022,3,10,366.7
16633,0.3289,2021,6,24,10.9
909,1.5575,2019,5,20,244.5
2753,0.2392,2020,11,48,149.3
2460,0.2497,2023,1,3,85.9
1905,0.2,2020,11,47,14.1
17227,0.3046,2019,10,43,31.7
16547,0.168,2023,4,15,133.8
15535,0.245,2022,10,44,154.8
2784,0.1017,2021,7,30,47.8
2147,0.4048,2022,12,52,62.7
2692,0.2988,2022,4,18,36.5
575,2.3597,2021,12,50,77.4
1932,0.1214,2021,3,12,28.8
1721,1,2021,4,14,17.8
2150,0.4737,2020,9,39,32.9
2784,0.1017,2019,2,8,47.3
16631,0.6834,2020,1,2,751.2
17307,0.5,2021,5,21,10.7
534,0.0922,2020,4,14,18.3
2395,3.5068,2021,3,11,85.6
17325,1.6349,2020,11,48,78.6
792,0.3357,2022,8,32,24.6
691,0.98,2019,3,13,115.9
2133,0.5552,2023,4,14,56.9
954,2.492,2023,12,50,703.3
1009,0.2901,2022,10,42,13.4
2449,0.462,2020,11,46,63.8
2610,0.7304,2023,6,23,37.3
1110,0.5937,2020,7,31,20.5
2668,0.4884,2019,12,49,186.8
17209,0.8173,2019,9,39,266.9
1578,0.4694,2023,1,5,127.6
2740,0.1399,2020,8,35,93
542,0.4036,2023,3,9,36.3
1848,0.1073,2022,9,36,25.9
941,0.1123,2022,9,40,25.3
758,0.1776,2023,9,36,17
19536,0.4425,2023,11,45,44.7
2017,0.251,2022,7,28,35.3
1129,0.1842,2019,4,15,28.8
15626,0.1846,2022,5,23,17.7
16546,0.2557,2019,4,14,172.3
17034,0.089,2021,8,33,20.6
1030,0.1765,2022,12,49,8.7
595,0.9929,2019,10,44,12.6
15533,0.1056,2021,7,30,46.4
968,1.0922,2021,9,39,78.9
1242,0.5161,2019,1,3,52.7
2646,0.5581,2019,12,53,50.3
2401,0.6596,2021,9,40,76.4
2027,0.1257,2023,5,21,59.7
2438,0.6944,2020,9,37,205.3
1169,0.1835,2021,11,47,259.8
1319,0.6365,2019,4,14,149.4
2385,0.6758,2022,12,49,56.4
807,0.0784,2020,10,44,42.5
1973,0.2249,2019,7,30,72.1
17231,1.2067,2023,5,18,9.9
702,0.7419,2020,9,40,13.6
808,0.0308,2020,8,33,5
17825,0.2778,2023,6,25,10.2
15612,0.1362,2022,6,24,12.1
2070,1.0566,2020,9,37,193
1321,0.4743,2022,9,38,28.7
15529,0.1048,2023,5,21,8.1
755,0.2934,2022,6,24,114.7
16952,0.2664,2023,6,23,73.7
979,0.2286,2021,11,48,3
951,0.9085,2019,4,14,129.1
964,0.8135,2023,7,30,22.9
15555,1,2022,7,31,183.8
17402,0.1012,2021,8,33,33.9
1043,0.3248,2019,11,44,10.4
1087,0.4938,2023,4,16,80.5
907,0.2523,2022,8,32,160
1614,0.2553,2021,2,9,31.5
1354,0.2247,2019,12,51,157.9
17851,0.0784,2022,8,35,14.9
2248,0.6237,2020,9,38,96.8
1816,2.1582,2020,5,19,612.6
1710,0.3618,2020,6,26,81.3
15653,0.052,2023,7,27,23.8
726,4.5382,2021,5,19,280.6
1263,0.3894,2019,3,10,58.8
1381,0.1538,2023,12,51,45.1
2177,0.2651,2022,9,37,57.2
2437,4.0447,2020,11,48,372.6
534,0.0922,2020,9,37,33.5
2008,0.759,2022,6,24,45.4
15031,0.7198,2021,1,4,167.9
17861,0.4589,2022,8,33,46.8
2815,0.2645,2021,5,19,13.4
2173,1.1508,2019,7,27,81.4
1154,0.1494,2023,7,29,42.5
542,0.4036,2021,1,4,9.6
17212,0.3837,2021,8,34,44.6
503,0.5802,2022,12,51,183.7
703,0.6786,2020,7,29,75.3
1783,0.3,2019,7,31,23.8
1954,0.5009,2020,6,24,90.6
1983,1.2433,2019,7,28,23.5
1001,0.198,2022,7,27,19.4
2076,0.7383,2020,5,21,204.3
21561,0.7623,2023,8,34,49.1
892,0.0849,2020,9,39,63
491,0.6957,2019,7,29,29.9
989,0.214,2021,11,46,24.6
724,0.6888,2020,9,36,349.8
704,0.2853,2021,5,23,12.6
1837,0.2822,2023,5,22,67.1
17133,0.6,2022,11,45,124.7
15096,0.5,2022,8,35,73.3
15592,0.2764,2021,7,28,18.7
2354,0.3607,2019,1,4,115.4
15866,0.6391,2022,3,11,86.7
17034,0.089,2020,4,15,19.8
1385,0.5385,2021,9,39,53.2
1928,0.1553,2021,4,14,16.6
675,0.2469,2022,9,37,109
2778,0.4262,2020,6,26,323.8
